date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:43:13	130725/130725	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Sep%202023%2013:28:32%20GMT	https://emkoprototip.files.wordpress.com/2023/09/plastike.png?w=969	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.files.wordpress.com/2023/09/plastikec0aa.png	(from https://emkoprototip.wordpress.com/2023/09/05/karrige/)
16:43:14	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2007%20Oct%202023%2014:43:14%20GMT	https://emkoprototip.wordpress.com/2023/09/04/karrige-plastike/	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.wordpress.com/2023/09/04/karrige-plastike/index.html	(from https://emkoprototip.wordpress.com/2023/09/05/karrige/)
16:43:15	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2007%20Oct%202023%2014:43:15%20GMT	https://emkoprototip.wordpress.com/2023/09/04/karrige-ekzekutive/	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.wordpress.com/2023/09/04/karrige-ekzekutive/index.html	(from https://emkoprototip.wordpress.com/2023/09/05/karrige/)
16:43:15	585246/585246	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Sep%202023%2013:19:16%20GMT	https://emkoprototip.files.wordpress.com/2023/09/utilitare-1.png?w=978	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.files.wordpress.com/2023/09/utilitare-1251c.png	(from https://emkoprototip.wordpress.com/2023/09/05/karrige/)
16:43:15	234890/234890	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Sep%202023%2013:28:55%20GMT	https://emkoprototip.files.wordpress.com/2023/09/ekzekutive.png?w=846	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.files.wordpress.com/2023/09/ekzekutived6d7.png	(from https://emkoprototip.wordpress.com/2023/09/05/karrige/)
16:43:16	128204/128204	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2007%20Oct%202023%2014:43:16%20GMT	https://emkoprototip.wordpress.com/2023/09/05/karrige/GET	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.wordpress.com/2023/09/05/karrige/GET	(from https://emkoprototip.wordpress.com/2023/09/05/karrige/)
16:43:16	328388/328388	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Sep%202023%2013:29:06%20GMT	https://emkoprototip.files.wordpress.com/2023/09/pritese.png?w=844	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.files.wordpress.com/2023/09/pritese970c.png	(from https://emkoprototip.wordpress.com/2023/09/05/karrige/)
16:43:17	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2007%20Oct%202023%2014:43:16%20GMT	https://emkoprototip.wordpress.com/2023/09/04/karrige-pritese/	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.wordpress.com/2023/09/04/karrige-pritese/index.html	(from https://emkoprototip.wordpress.com/2023/09/05/karrige/)
16:43:17	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2007%20Oct%202023%2014:43:16%20GMT	https://emkoprototip.wordpress.com/2023/09/05/karrige/?share=facebook	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.wordpress.com/2023/09/05/karrige/index5a58.html	(from https://emkoprototip.wordpress.com/2023/09/05/karrige/)
16:43:17	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2007%20Oct%202023%2014:43:17%20GMT	https://emkoprototip.wordpress.com/2023/09/05/karrige/?share=twitter	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.wordpress.com/2023/09/05/karrige/index9a7b.html	(from https://emkoprototip.wordpress.com/2023/09/05/karrige/)
16:43:17	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2007%20Oct%202023%2014:43:17%20GMT	https://emkoprototip.wordpress.com/wp-admin/site-editor.php?postType=wp_template&postId=pub/startfit//single	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.wordpress.com/wp-admin/site-editor.d540c0.delayed	(from https://emkoprototip.wordpress.com/2023/09/05/karrige/)
16:43:17	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2007%20Oct%202023%2014:43:17%20GMT	https://emkoprototip.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Femkoprototip.wordpress.com%2Fwp-admin%2Fsite-editor.php%3FpostType%3Dwp_template%26postId%3Dpub%2Fstartfit%2F%2Fsingle&reauth=1	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.wordpress.com/wp-login2b3d.php	(from https://emkoprototip.wordpress.com/2023/09/05/karrige/)
16:43:18	117562/117562	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Sep%202023%2013:57:46%20GMT	https://emkoprototip.files.wordpress.com/2023/09/500tl.png?w=513	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.files.wordpress.com/2023/09/500tlf6bc.png	(from https://emkoprototip.wordpress.com/2023/09/04/amfiteater/)
16:43:18	72558/72558	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Sep%202023%2013:57:55%20GMT	https://emkoprototip.files.wordpress.com/2023/09/500.png?w=546	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.files.wordpress.com/2023/09/500ee14.png	(from https://emkoprototip.wordpress.com/2023/09/04/amfiteater/)
16:43:19	128207/128207	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2007%20Oct%202023%2014:43:19%20GMT	https://emkoprototip.wordpress.com/2023/09/04/amfiteater/GET	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.wordpress.com/2023/09/04/amfiteater/GET	(from https://emkoprototip.wordpress.com/2023/09/04/amfiteater/)
16:43:19	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2007%20Oct%202023%2014:43:19%20GMT	https://emkoprototip.wordpress.com/2023/09/04/amfiteater/?share=twitter	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.wordpress.com/2023/09/04/amfiteater/index9a7b.html	(from https://emkoprototip.wordpress.com/2023/09/04/amfiteater/)
16:43:19	0/-1	---M--	302	error ('')			https://emkoprototip.wordpress.com/wp-admin/site-editor.php?postType=wp_template&postId=pub/startfit//single	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.wordpress.com/wp-admin/site-editor.da40c0.delayed	(from https://emkoprototip.wordpress.com/2023/09/04/amfiteater/)
16:43:19	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2007%20Oct%202023%2014:43:19%20GMT	https://emkoprototip.wordpress.com/2023/09/04/amfiteater/?share=facebook	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.wordpress.com/2023/09/04/amfiteater/index5a58.html	(from https://emkoprototip.wordpress.com/2023/09/04/amfiteater/)
16:43:19	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2007%20Oct%202023%2014:43:19%20GMT	https://emkoprototip.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Femkoprototip.wordpress.com%2Fwp-admin%2Fsite-editor.php%3FpostType%3Dwp_template%26postId%3Dpub%2Fstartfit%2F%2Fsingle&reauth=1	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.wordpress.com/wp-login2b3d.php	(from https://emkoprototip.wordpress.com/2023/09/04/amfiteater/)
16:43:20	44842/44842	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Sep%202023%2015:18:31%20GMT	https://emkoprototip.files.wordpress.com/2023/09/equity.png?w=373	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.files.wordpress.com/2023/09/equity2fb5.png	(from https://emkoprototip.wordpress.com/2023/09/02/salla-seminaresh/)
16:43:21	21593/21593	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Sep%202023%2015:26:31%20GMT	https://emkoprototip.files.wordpress.com/2023/09/colors.png?w=220	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.files.wordpress.com/2023/09/colors453c.png	(from https://emkoprototip.wordpress.com/2023/09/02/salla-seminaresh/)
16:43:21	36483/36483	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Sep%202023%2015:17:53%20GMT	https://emkoprototip.files.wordpress.com/2023/09/iso-315-1.png?w=333	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.files.wordpress.com/2023/09/iso-315-1b5b7.png	(from https://emkoprototip.wordpress.com/2023/09/02/salla-seminaresh/)
16:43:22	44422/44422	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Sep%202023%2015:17:36%20GMT	https://emkoprototip.files.wordpress.com/2023/09/prisma.png?w=336	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.files.wordpress.com/2023/09/prisma95bd.png	(from https://emkoprototip.wordpress.com/2023/09/02/salla-seminaresh/)
16:43:22	44422/44422	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Sep%202023%2015:21:01%20GMT	https://emkoprototip.files.wordpress.com/2023/09/prisma-1.png?w=336	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.files.wordpress.com/2023/09/prisma-195bd.png	(from https://emkoprototip.wordpress.com/2023/09/02/salla-seminaresh/)
16:43:22	36851/36851	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Sep%202023%2015:21:09%20GMT	https://emkoprototip.files.wordpress.com/2023/09/isonet.png?w=259	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.files.wordpress.com/2023/09/isonet36cc.png	(from https://emkoprototip.wordpress.com/2023/09/02/salla-seminaresh/)
16:43:22	42630/42630	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Sep%202023%2015:21:16%20GMT	https://emkoprototip.files.wordpress.com/2023/09/iso-315-2.png?w=220	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.files.wordpress.com/2023/09/iso-315-2453c.png	(from https://emkoprototip.wordpress.com/2023/09/02/salla-seminaresh/)
16:43:23	128213/128213	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2007%20Oct%202023%2014:43:23%20GMT	https://emkoprototip.wordpress.com/2023/09/02/salla-seminaresh/GET	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.wordpress.com/2023/09/02/salla-seminaresh/GET	(from https://emkoprototip.wordpress.com/2023/09/02/salla-seminaresh/)
16:43:23	0/-1	---M--	302	error ('')			https://emkoprototip.wordpress.com/wp-admin/site-editor.php?postType=wp_template&postId=pub/startfit//single	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.wordpress.com/wp-admin/site-editor.e440c0.delayed	(from https://emkoprototip.wordpress.com/2023/09/02/salla-seminaresh/)
16:43:23	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2007%20Oct%202023%2014:43:23%20GMT	https://emkoprototip.wordpress.com/2023/09/02/salla-seminaresh/?share=twitter	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.wordpress.com/2023/09/02/salla-seminaresh/index9a7b.html	(from https://emkoprototip.wordpress.com/2023/09/02/salla-seminaresh/)
16:43:23	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2007%20Oct%202023%2014:43:24%20GMT	https://emkoprototip.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Femkoprototip.wordpress.com%2Fwp-admin%2Fsite-editor.php%3FpostType%3Dwp_template%26postId%3Dpub%2Fstartfit%2F%2Fsingle&reauth=1	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.wordpress.com/wp-login2b3d.php	(from https://emkoprototip.wordpress.com/2023/09/02/salla-seminaresh/)
16:43:24	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2007%20Oct%202023%2014:43:24%20GMT	https://emkoprototip.wordpress.com/2023/09/02/salla-seminaresh/?share=facebook	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.wordpress.com/2023/09/02/salla-seminaresh/index5a58.html	(from https://emkoprototip.wordpress.com/2023/09/02/salla-seminaresh/)
16:43:24	53573/53573	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Sep%202023%2016:46:30%20GMT	https://emkoprototip.files.wordpress.com/2023/09/cikli-i-larte.png?w=499	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.files.wordpress.com/2023/09/cikli-i-lartea4f4.png	(from https://emkoprototip.wordpress.com/2023/09/01/klasa-shkolle-universitete/)
16:43:24	9819/9819	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Sep%202023%2016:48:47%20GMT	https://emkoprototip.files.wordpress.com/2023/09/ngjyrat-klasa-shkolle-1.png?w=205	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.files.wordpress.com/2023/09/ngjyrat-klasa-shkolle-163b0.png	(from https://emkoprototip.wordpress.com/2023/09/01/klasa-shkolle-universitete/)
16:43:25	18496/18496	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Sep%202023%2016:46:42%20GMT	https://emkoprototip.files.wordpress.com/2023/09/emer-1.png?w=382	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.files.wordpress.com/2023/09/emer-12b51.png	(from https://emkoprototip.wordpress.com/2023/09/01/klasa-shkolle-universitete/)
16:43:25	9819/9819	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Sep%202023%2016:46:51%20GMT	https://emkoprototip.files.wordpress.com/2023/09/ngjyrat-klasa-shkolle.png?w=205	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.files.wordpress.com/2023/09/ngjyrat-klasa-shkolle63b0.png	(from https://emkoprototip.wordpress.com/2023/09/01/klasa-shkolle-universitete/)
16:43:25	19655/19655	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Sep%202023%2016:51:34%20GMT	https://emkoprototip.files.wordpress.com/2023/09/emer-2.png?w=219	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.files.wordpress.com/2023/09/emer-224f6.png	(from https://emkoprototip.wordpress.com/2023/09/01/klasa-shkolle-universitete/)
16:43:26	73876/73876	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Sep%202023%2016:51:43%20GMT	https://emkoprototip.files.wordpress.com/2023/09/emer-3.png?w=505	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.files.wordpress.com/2023/09/emer-3beda.png	(from https://emkoprototip.wordpress.com/2023/09/01/klasa-shkolle-universitete/)
16:43:26	35582/35582	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Sep%202023%2017:06:11%20GMT	https://emkoprototip.files.wordpress.com/2023/09/cikli-i-mesem.png?w=492	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.files.wordpress.com/2023/09/cikli-i-mesem45a7.png	(from https://emkoprototip.wordpress.com/2023/09/01/klasa-shkolle-universitete/)
16:43:27	72843/72843	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Sep%202023%2017:06:19%20GMT	https://emkoprototip.files.wordpress.com/2023/09/emer-4.png?w=424	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.files.wordpress.com/2023/09/emer-419b0.png	(from https://emkoprototip.wordpress.com/2023/09/01/klasa-shkolle-universitete/)
16:43:27	44785/44785	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Sep%202023%2017:01:34%20GMT	https://emkoprototip.files.wordpress.com/2023/09/emer-5.png?w=375	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.files.wordpress.com/2023/09/emer-577fc.png	(from https://emkoprototip.wordpress.com/2023/09/01/klasa-shkolle-universitete/)
16:43:27	71928/71928	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Sep%202023%2017:01:41%20GMT	https://emkoprototip.files.wordpress.com/2023/09/cikli-i-larte-2.png?w=400	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.files.wordpress.com/2023/09/cikli-i-larte-26cc5.png	(from https://emkoprototip.wordpress.com/2023/09/01/klasa-shkolle-universitete/)
16:43:27	46398/46398	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Sep%202023%2017:07:47%20GMT	https://emkoprototip.files.wordpress.com/2023/09/leksioniste.png?w=495	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.files.wordpress.com/2023/09/leksionistec198.png	(from https://emkoprototip.wordpress.com/2023/09/01/klasa-shkolle-universitete/)
16:43:28	60640/60640	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Sep%202023%2017:08:19%20GMT	https://emkoprototip.files.wordpress.com/2023/09/emer-6.1.png?w=439	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.files.wordpress.com/2023/09/emer-6.1a792.png	(from https://emkoprototip.wordpress.com/2023/09/01/klasa-shkolle-universitete/)
16:43:28	50732/50732	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Sep%202023%2017:02:10%20GMT	https://emkoprototip.files.wordpress.com/2023/09/cikli-i-larte-3.png?w=448	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.files.wordpress.com/2023/09/cikli-i-larte-3cdd8.png	(from https://emkoprototip.wordpress.com/2023/09/01/klasa-shkolle-universitete/)
16:43:29	128223/128223	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2007%20Oct%202023%2014:43:28%20GMT	https://emkoprototip.wordpress.com/2023/09/01/klasa-shkolle-universitete/GET	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.wordpress.com/2023/09/01/klasa-shkolle-universitete/GET	(from https://emkoprototip.wordpress.com/2023/09/01/klasa-shkolle-universitete/)
16:43:29	0/-1	---M--	302	error ('')			https://emkoprototip.wordpress.com/wp-admin/site-editor.php?postType=wp_template&postId=pub/startfit//single	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.wordpress.com/wp-admin/site-editor.f440c0.delayed	(from https://emkoprototip.wordpress.com/2023/09/01/klasa-shkolle-universitete/)
16:43:29	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2007%20Oct%202023%2014:43:28%20GMT	https://emkoprototip.wordpress.com/2023/09/01/klasa-shkolle-universitete/?share=facebook	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.wordpress.com/2023/09/01/klasa-shkolle-universitete/index5a58.html	(from https://emkoprototip.wordpress.com/2023/09/01/klasa-shkolle-universitete/)
16:43:29	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2007%20Oct%202023%2014:43:28%20GMT	https://emkoprototip.wordpress.com/2023/09/01/klasa-shkolle-universitete/?share=twitter	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.wordpress.com/2023/09/01/klasa-shkolle-universitete/index9a7b.html	(from https://emkoprototip.wordpress.com/2023/09/01/klasa-shkolle-universitete/)
16:43:29	0/0	---MC-	302	error ('Found')	text/html	date:Sat,%2007%20Oct%202023%2014:43:29%20GMT	https://emkoprototip.wordpress.com/wp-login.php?redirect_to=https%3A%2F%2Femkoprototip.wordpress.com%2Fwp-admin%2Fsite-editor.php%3FpostType%3Dwp_template%26postId%3Dpub%2Fstartfit%2F%2Fsingle&reauth=1	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.wordpress.com/wp-login2b3d.php	(from https://emkoprototip.wordpress.com/2023/09/01/klasa-shkolle-universitete/)
16:43:30	175204/175204	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Sep%202023%2018:23:13%20GMT	https://emkoprototip.files.wordpress.com/2023/09/tavolina-zyre.png?w=481	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.files.wordpress.com/2023/09/tavolina-zyre14f8.png	(from https://emkoprototip.wordpress.com/2023/08/31/tavolina/)
16:43:31	142336/142336	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Sep%202023%2018:23:34%20GMT	https://emkoprototip.files.wordpress.com/2023/09/tavolina-zyre-2.png?w=478	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.files.wordpress.com/2023/09/tavolina-zyre-2b55d.png	(from https://emkoprototip.wordpress.com/2023/08/31/tavolina/)
16:43:31	157472/157472	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Sep%202023%2018:23:52%20GMT	https://emkoprototip.files.wordpress.com/2023/09/tavolina-.png?w=484	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.files.wordpress.com/2023/09/tavolina-d4f0.png	(from https://emkoprototip.wordpress.com/2023/08/31/tavolina/)
16:43:32	41569/41569	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Sep%202023%2018:24:19%20GMT	https://emkoprototip.files.wordpress.com/2023/09/tavolina-2.png?w=513	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.files.wordpress.com/2023/09/tavolina-2f6bc.png	(from https://emkoprototip.wordpress.com/2023/08/31/tavolina/)
16:43:32	86711/86711	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Sep%202023%2018:25:04%20GMT	https://emkoprototip.files.wordpress.com/2023/09/tavolina-operatori.png?w=508	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.files.wordpress.com/2023/09/tavolina-operatori4276.png	(from https://emkoprototip.wordpress.com/2023/08/31/tavolina/)
16:43:33	187550/187550	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Sep%202023%2018:25:15%20GMT	https://emkoprototip.files.wordpress.com/2023/09/tavolina-operatori-2.png?w=487	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.files.wordpress.com/2023/09/tavolina-operatori-2f034.png	(from https://emkoprototip.wordpress.com/2023/08/31/tavolina/)
16:43:33	233911/233911	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Sep%202023%2018:25:28%20GMT	https://emkoprototip.files.wordpress.com/2023/09/tavolina-operatori-3.png?w=580	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.files.wordpress.com/2023/09/tavolina-operatori-35b07.png	(from https://emkoprototip.wordpress.com/2023/08/31/tavolina/)
16:43:34	123839/123839	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Sep%202023%2018:25:59%20GMT	https://emkoprototip.files.wordpress.com/2023/09/tavolina-emri-1.png?w=490	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.files.wordpress.com/2023/09/tavolina-emri-10f80.png	(from https://emkoprototip.wordpress.com/2023/08/31/tavolina/)
16:43:34	274490/274490	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Sep%202023%2018:25:44%20GMT	https://emkoprototip.files.wordpress.com/2023/09/tavolina-operatori-4.png?w=586	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.files.wordpress.com/2023/09/tavolina-operatori-4e7dc.png	(from https://emkoprototip.wordpress.com/2023/08/31/tavolina/)
16:43:35	106125/106125	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Sep%202023%2018:26:21%20GMT	https://emkoprototip.files.wordpress.com/2023/09/tavolina-emri-2.png?w=445	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.files.wordpress.com/2023/09/tavolina-emri-21d67.png	(from https://emkoprototip.wordpress.com/2023/08/31/tavolina/)
16:43:35	63909/63909	---M--	200	added ('OK')	image/png	date:Sun,%2003%20Sep%202023%2018:27:39%20GMT	https://emkoprototip.files.wordpress.com/2023/09/tavolina-emri-3.png?w=460	C:/My%20Web%20Sites/Emko%20Final/emkoprototip.files.wordpress.com/2023/09/tavolina-emri-37595.png	(from https://emkoprototip.wordpress.com/2023/08/31/tavolina/)
